Province/State,Country/Region,Lat,Long,codigo,confirmados,dias correlativo,fallecidos,fecha,recuperado
,Mongolia,46.8625,103.8467,Mongolianan05-03-2020,0.0,0.0,0.0,05-03-2020,0.0
,Mongolia,46.8625,103.8467,Mongolianan06-03-2020,0.0,0.0,0.0,06-03-2020,0.0
,Mongolia,46.8625,103.8467,Mongolianan07-03-2020,0.0,0.0,0.0,07-03-2020,0.0
,Mongolia,46.8625,103.8467,Mongolianan08-03-2020,0.0,0.0,0.0,08-03-2020,0.0
,Mongolia,46.8625,103.8467,Mongolianan09-03-2020,0.0,0.0,0.0,09-03-2020,0.0
,Mongolia,46.8625,103.8467,Mongolianan10-03-2020,1.0,1.0,0.0,10-03-2020,0.0
,Mongolia,46.8625,103.8467,Mongolianan11-03-2020,0.0,2.0,0.0,11-03-2020,0.0
,Mongolia,46.8625,103.8467,Mongolianan12-03-2020,0.0,3.0,0.0,12-03-2020,0.0
,Mongolia,46.8625,103.8467,Mongolianan13-03-2020,0.0,4.0,0.0,13-03-2020,0.0
,Mongolia,46.8625,103.8467,Mongolianan14-03-2020,0.0,5.0,0.0,14-03-2020,0.0
,Mongolia,46.8625,103.8467,Mongolianan15-03-2020,0.0,6.0,0.0,15-03-2020,0.0
,Mongolia,46.8625,103.8467,Mongolianan16-03-2020,0.0,7.0,0.0,16-03-2020,0.0
,Mongolia,46.8625,103.8467,Mongolianan17-03-2020,4.0,8.0,0.0,17-03-2020,0.0
,Mongolia,46.8625,103.8467,Mongolianan18-03-2020,1.0,9.0,0.0,18-03-2020,0.0
,Mongolia,46.8625,103.8467,Mongolianan19-03-2020,0.0,10.0,0.0,19-03-2020,0.0
,Mongolia,46.8625,103.8467,Mongolianan20-03-2020,0.0,11.0,0.0,20-03-2020,0.0
,Mongolia,46.8625,103.8467,Mongolianan21-03-2020,4.0,12.0,0.0,21-03-2020,0.0
,Mongolia,46.8625,103.8467,Mongolianan22-03-2020,0.0,13.0,0.0,22-03-2020,0.0
,Mongolia,46.8625,103.8467,Mongolianan23-03-2020,0.0,14.0,0.0,23-03-2020,0.0
,Mongolia,46.8625,103.8467,Mongolianan24-03-2020,0.0,15.0,0.0,24-03-2020,0.0
,Mongolia,46.8625,103.8467,Mongolianan25-03-2020,0.0,16.0,0.0,25-03-2020,0.0
,Mongolia,46.8625,103.8467,Mongolianan26-03-2020,1.0,17.0,0.0,26-03-2020,0.0
,Mongolia,46.8625,103.8467,Mongolianan27-03-2020,0.0,18.0,0.0,27-03-2020,0.0
,Mongolia,46.8625,103.8467,Mongolianan28-03-2020,1.0,19.0,0.0,28-03-2020,0.0
,Mongolia,46.8625,103.8467,Mongolianan29-03-2020,0.0,20.0,0.0,29-03-2020,0.0
,Mongolia,46.8625,103.8467,Mongolianan30-03-2020,0.0,21.0,0.0,30-03-2020,2.0
,Mongolia,46.8625,103.8467,Mongolianan31-03-2020,0.0,22.0,0.0,31-03-2020,0.0
,Mongolia,46.8625,103.8467,Mongolianan01-04-2020,2.0,23.0,0.0,01-04-2020,0.0
,Mongolia,46.8625,103.8467,Mongolianan02-04-2020,0.0,24.0,0.0,02-04-2020,0.0
,Mongolia,46.8625,103.8467,Mongolianan03-04-2020,0.0,25.0,0.0,03-04-2020,0.0
,Mongolia,46.8625,103.8467,Mongolianan04-04-2020,0.0,26.0,0.0,04-04-2020,0.0
,Mongolia,46.8625,103.8467,Mongolianan05-04-2020,0.0,27.0,0.0,05-04-2020,0.0
,Mongolia,46.8625,103.8467,Mongolianan06-04-2020,1.0,28.0,0.0,06-04-2020,0.0
,Mongolia,46.8625,103.8467,Mongolianan07-04-2020,0.0,29.0,0.0,07-04-2020,2.0
,Mongolia,46.8625,103.8467,Mongolianan08-04-2020,1.0,30.0,0.0,08-04-2020,0.0
,Mongolia,46.8625,103.8467,Mongolianan09-04-2020,0.0,31.0,0.0,09-04-2020,0.0
,Mongolia,46.8625,103.8467,Mongolianan10-04-2020,0.0,32.0,0.0,10-04-2020,0.0
,Mongolia,46.8625,103.8467,Mongolianan11-04-2020,0.0,33.0,0.0,11-04-2020,0.0
,Mongolia,46.8625,103.8467,Mongolianan12-04-2020,0.0,34.0,0.0,12-04-2020,0.0
,Mongolia,46.8625,103.8467,Mongolianan13-04-2020,1.0,35.0,0.0,13-04-2020,0.0
,Mongolia,46.8625,103.8467,Mongolianan14-04-2020,13.0,36.0,0.0,14-04-2020,1.0
,Mongolia,46.8625,103.8467,Mongolianan15-04-2020,0.0,37.0,0.0,15-04-2020,0.0
,Mongolia,46.8625,103.8467,Mongolianan16-04-2020,1.0,38.0,0.0,16-04-2020,0.0
,Mongolia,46.8625,103.8467,Mongolianan17-04-2020,0.0,39.0,0.0,17-04-2020,0.0
,Mongolia,46.8625,103.8467,Mongolianan18-04-2020,0.0,40.0,0.0,18-04-2020,0.0
,Mongolia,46.8625,103.8467,Mongolianan19-04-2020,1.0,41.0,0.0,19-04-2020,2.0
,Mongolia,46.8625,103.8467,Mongolianan20-04-2020,1.0,42.0,0.0,20-04-2020,0.0
,Mongolia,46.8625,103.8467,Mongolianan21-04-2020,1.0,43.0,0.0,21-04-2020,1.0
,Mongolia,46.8625,103.8467,Mongolianan22-04-2020,1.0,44.0,0.0,22-04-2020,0.0
,Mongolia,46.8625,103.8467,Mongolianan23-04-2020,1.0,45.0,0.0,23-04-2020,1.0
,Mongolia,46.8625,103.8467,Mongolianan24-04-2020,1.0,46.0,0.0,24-04-2020,0.0
,Mongolia,46.8625,103.8467,Mongolianan25-04-2020,0.0,47.0,0.0,25-04-2020,0.0
,Mongolia,46.8625,103.8467,Mongolianan26-04-2020,1.0,48.0,0.0,26-04-2020,0.0
,Montenegro,42.5,19.3,Montenegronan23-01-2020,0.0,0.0,0.0,23-01-2020,
,Montenegro,42.5,19.3,Montenegronan24-01-2020,0.0,0.0,0.0,24-01-2020,
,Montenegro,42.5,19.3,Montenegronan25-01-2020,0.0,0.0,0.0,25-01-2020,0.0
,Montenegro,42.5,19.3,Montenegronan26-01-2020,0.0,0.0,0.0,26-01-2020,0.0
,Montenegro,42.5,19.3,Montenegronan27-01-2020,0.0,0.0,0.0,27-01-2020,0.0
,Montenegro,42.5,19.3,Montenegronan28-01-2020,0.0,0.0,0.0,28-01-2020,0.0
,Montenegro,42.5,19.3,Montenegronan29-01-2020,0.0,0.0,0.0,29-01-2020,0.0
,Montenegro,42.5,19.3,Montenegronan30-01-2020,0.0,0.0,0.0,30-01-2020,0.0
,Montenegro,42.5,19.3,Montenegronan31-01-2020,0.0,0.0,0.0,31-01-2020,0.0
,Montenegro,42.5,19.3,Montenegronan01-02-2020,0.0,0.0,0.0,01-02-2020,0.0
,Montenegro,42.5,19.3,Montenegronan02-02-2020,0.0,0.0,0.0,02-02-2020,0.0
,Montenegro,42.5,19.3,Montenegronan03-02-2020,0.0,0.0,0.0,03-02-2020,0.0
,Montenegro,42.5,19.3,Montenegronan04-02-2020,0.0,0.0,0.0,04-02-2020,0.0
,Montenegro,42.5,19.3,Montenegronan05-02-2020,0.0,0.0,0.0,05-02-2020,0.0
,Montenegro,42.5,19.3,Montenegronan06-02-2020,0.0,0.0,0.0,06-02-2020,0.0
,Montenegro,42.5,19.3,Montenegronan07-02-2020,0.0,0.0,0.0,07-02-2020,0.0
,Montenegro,42.5,19.3,Montenegronan08-02-2020,0.0,0.0,0.0,08-02-2020,0.0
,Montenegro,42.5,19.3,Montenegronan09-02-2020,0.0,0.0,0.0,09-02-2020,0.0
,Montenegro,42.5,19.3,Montenegronan10-02-2020,0.0,0.0,0.0,10-02-2020,0.0
,Montenegro,42.5,19.3,Montenegronan11-02-2020,0.0,0.0,0.0,11-02-2020,0.0
,Montenegro,42.5,19.3,Montenegronan12-02-2020,0.0,0.0,0.0,12-02-2020,0.0
,Montenegro,42.5,19.3,Montenegronan13-02-2020,0.0,0.0,0.0,13-02-2020,0.0
,Montenegro,42.5,19.3,Montenegronan14-02-2020,0.0,0.0,0.0,14-02-2020,0.0
,Montenegro,42.5,19.3,Montenegronan15-02-2020,0.0,0.0,0.0,15-02-2020,0.0
,Montenegro,42.5,19.3,Montenegronan16-02-2020,0.0,0.0,0.0,16-02-2020,0.0
,Montenegro,42.5,19.3,Montenegronan17-02-2020,0.0,0.0,0.0,17-02-2020,0.0
,Montenegro,42.5,19.3,Montenegronan18-02-2020,0.0,0.0,0.0,18-02-2020,0.0
,Montenegro,42.5,19.3,Montenegronan19-02-2020,0.0,0.0,0.0,19-02-2020,0.0
,Montenegro,42.5,19.3,Montenegronan20-02-2020,0.0,0.0,0.0,20-02-2020,0.0
,Montenegro,42.5,19.3,Montenegronan21-02-2020,0.0,0.0,0.0,21-02-2020,0.0
,Montenegro,42.5,19.3,Montenegronan22-02-2020,0.0,0.0,0.0,22-02-2020,0.0
,Montenegro,42.5,19.3,Montenegronan23-02-2020,0.0,0.0,0.0,23-02-2020,0.0
,Montenegro,42.5,19.3,Montenegronan24-02-2020,0.0,0.0,0.0,24-02-2020,0.0
,Montenegro,42.5,19.3,Montenegronan25-02-2020,0.0,0.0,0.0,25-02-2020,0.0
,Montenegro,42.5,19.3,Montenegronan26-02-2020,0.0,0.0,0.0,26-02-2020,0.0
,Montenegro,42.5,19.3,Montenegronan27-02-2020,0.0,0.0,0.0,27-02-2020,0.0
,Montenegro,42.5,19.3,Montenegronan28-02-2020,0.0,0.0,0.0,28-02-2020,0.0
,Montenegro,42.5,19.3,Montenegronan29-02-2020,0.0,0.0,0.0,29-02-2020,0.0
,Montenegro,42.5,19.3,Montenegronan01-03-2020,0.0,0.0,0.0,01-03-2020,0.0
,Montenegro,42.5,19.3,Montenegronan02-03-2020,0.0,0.0,0.0,02-03-2020,0.0
,Montenegro,42.5,19.3,Montenegronan03-03-2020,0.0,0.0,0.0,03-03-2020,0.0
,Montenegro,42.5,19.3,Montenegronan04-03-2020,0.0,0.0,0.0,04-03-2020,0.0
,Montenegro,42.5,19.3,Montenegronan05-03-2020,0.0,0.0,0.0,05-03-2020,0.0
,Montenegro,42.5,19.3,Montenegronan06-03-2020,0.0,0.0,0.0,06-03-2020,0.0
,Montenegro,42.5,19.3,Montenegronan07-03-2020,0.0,0.0,0.0,07-03-2020,0.0
,Montenegro,42.5,19.3,Montenegronan08-03-2020,0.0,0.0,0.0,08-03-2020,0.0
,Montenegro,42.5,19.3,Montenegronan09-03-2020,0.0,0.0,0.0,09-03-2020,0.0
,Montenegro,42.5,19.3,Montenegronan10-03-2020,0.0,0.0,0.0,10-03-2020,0.0
,Montenegro,42.5,19.3,Montenegronan11-03-2020,0.0,0.0,0.0,11-03-2020,0.0
,Montenegro,42.5,19.3,Montenegronan12-03-2020,0.0,0.0,0.0,12-03-2020,0.0
,Montenegro,42.5,19.3,Montenegronan13-03-2020,0.0,0.0,0.0,13-03-2020,0.0
,Montenegro,42.5,19.3,Montenegronan14-03-2020,0.0,0.0,0.0,14-03-2020,0.0
,Montenegro,42.5,19.3,Montenegronan15-03-2020,0.0,0.0,0.0,15-03-2020,0.0
,Montenegro,42.5,19.3,Montenegronan16-03-2020,0.0,0.0,0.0,16-03-2020,0.0
,Montenegro,42.5,19.3,Montenegronan17-03-2020,2.0,1.0,0.0,17-03-2020,0.0
,Montenegro,42.5,19.3,Montenegronan18-03-2020,0.0,2.0,0.0,18-03-2020,0.0
,Montenegro,42.5,19.3,Montenegronan19-03-2020,1.0,3.0,0.0,19-03-2020,0.0
,Montenegro,42.5,19.3,Montenegronan20-03-2020,11.0,4.0,0.0,20-03-2020,0.0
,Montenegro,42.5,19.3,Montenegronan21-03-2020,0.0,5.0,0.0,21-03-2020,0.0
,Montenegro,42.5,19.3,Montenegronan22-03-2020,7.0,6.0,0.0,22-03-2020,0.0
,Montenegro,42.5,19.3,Montenegronan23-03-2020,6.0,7.0,1.0,23-03-2020,0.0
,Montenegro,42.5,19.3,Montenegronan24-03-2020,20.0,8.0,0.0,24-03-2020,0.0
,Montenegro,42.5,19.3,Montenegronan25-03-2020,5.0,9.0,0.0,25-03-2020,0.0
,Montenegro,42.5,19.3,Montenegronan26-03-2020,17.0,10.0,0.0,26-03-2020,0.0
,Montenegro,42.5,19.3,Montenegronan27-03-2020,13.0,11.0,0.0,27-03-2020,0.0
,Montenegro,42.5,19.3,Montenegronan28-03-2020,2.0,12.0,0.0,28-03-2020,0.0
,Montenegro,42.5,19.3,Montenegronan29-03-2020,1.0,13.0,0.0,29-03-2020,0.0
,Montenegro,42.5,19.3,Montenegronan30-03-2020,6.0,14.0,0.0,30-03-2020,0.0
,Montenegro,42.5,19.3,Montenegronan31-03-2020,18.0,15.0,1.0,31-03-2020,0.0
,Montenegro,42.5,19.3,Montenegronan01-04-2020,14.0,16.0,0.0,01-04-2020,0.0
,Montenegro,42.5,19.3,Montenegronan02-04-2020,21.0,17.0,0.0,02-04-2020,0.0
,Montenegro,42.5,19.3,Montenegronan03-04-2020,30.0,18.0,0.0,03-04-2020,1.0
,Montenegro,42.5,19.3,Montenegronan04-04-2020,27.0,19.0,0.0,04-04-2020,0.0
,Montenegro,42.5,19.3,Montenegronan05-04-2020,13.0,20.0,0.0,05-04-2020,0.0
,Montenegro,42.5,19.3,Montenegronan06-04-2020,19.0,21.0,0.0,06-04-2020,0.0
,Montenegro,42.5,19.3,Montenegronan07-04-2020,8.0,22.0,0.0,07-04-2020,3.0
,Montenegro,42.5,19.3,Montenegronan08-04-2020,7.0,23.0,0.0,08-04-2020,0.0
,Montenegro,42.5,19.3,Montenegronan09-04-2020,4.0,24.0,0.0,09-04-2020,0.0
,Montenegro,42.5,19.3,Montenegronan10-04-2020,3.0,25.0,0.0,10-04-2020,0.0
,Montenegro,42.5,19.3,Montenegronan11-04-2020,8.0,26.0,0.0,11-04-2020,1.0
,Montenegro,42.5,19.3,Montenegronan12-04-2020,9.0,27.0,1.0,12-04-2020,0.0
,Montenegro,42.5,19.3,Montenegronan13-04-2020,2.0,28.0,0.0,13-04-2020,0.0
,Montenegro,42.5,19.3,Montenegronan14-04-2020,9.0,29.0,1.0,14-04-2020,41.0
,Montenegro,42.5,19.3,Montenegronan15-04-2020,5.0,30.0,0.0,15-04-2020,9.0
,Montenegro,42.5,19.3,Montenegronan16-04-2020,15.0,31.0,0.0,16-04-2020,0.0
,Montenegro,42.5,19.3,Montenegronan17-04-2020,0.0,32.0,1.0,17-04-2020,0.0
,Montenegro,42.5,19.3,Montenegronan18-04-2020,4.0,33.0,0.0,18-04-2020,0.0
,Montenegro,42.5,19.3,Montenegronan19-04-2020,1.0,34.0,0.0,19-04-2020,0.0
,Montenegro,42.5,19.3,Montenegronan20-04-2020,4.0,35.0,0.0,20-04-2020,33.0
,Montenegro,42.5,19.3,Montenegronan21-04-2020,1.0,36.0,0.0,21-04-2020,13.0
,Montenegro,42.5,19.3,Montenegronan22-04-2020,2.0,37.0,0.0,22-04-2020,15.0
,Montenegro,42.5,19.3,Montenegronan23-04-2020,1.0,38.0,0.0,23-04-2020,7.0
,Montenegro,42.5,19.3,Montenegronan24-04-2020,3.0,39.0,1.0,24-04-2020,0.0
,Montenegro,42.5,19.3,Montenegronan25-04-2020,1.0,40.0,0.0,25-04-2020,30.0
,Montenegro,42.5,19.3,Montenegronan26-04-2020,1.0,41.0,1.0,26-04-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan23-01-2020,0.0,0.0,0.0,23-01-2020,
,Morocco,31.7917,-7.0926,Morocconan24-01-2020,0.0,0.0,0.0,24-01-2020,
,Morocco,31.7917,-7.0926,Morocconan25-01-2020,0.0,0.0,0.0,25-01-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan26-01-2020,0.0,0.0,0.0,26-01-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan27-01-2020,0.0,0.0,0.0,27-01-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan28-01-2020,0.0,0.0,0.0,28-01-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan29-01-2020,0.0,0.0,0.0,29-01-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan30-01-2020,0.0,0.0,0.0,30-01-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan31-01-2020,0.0,0.0,0.0,31-01-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan01-02-2020,0.0,0.0,0.0,01-02-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan02-02-2020,0.0,0.0,0.0,02-02-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan03-02-2020,0.0,0.0,0.0,03-02-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan04-02-2020,0.0,0.0,0.0,04-02-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan05-02-2020,0.0,0.0,0.0,05-02-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan06-02-2020,0.0,0.0,0.0,06-02-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan07-02-2020,0.0,0.0,0.0,07-02-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan08-02-2020,0.0,0.0,0.0,08-02-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan09-02-2020,0.0,0.0,0.0,09-02-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan10-02-2020,0.0,0.0,0.0,10-02-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan11-02-2020,0.0,0.0,0.0,11-02-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan12-02-2020,0.0,0.0,0.0,12-02-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan13-02-2020,0.0,0.0,0.0,13-02-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan14-02-2020,0.0,0.0,0.0,14-02-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan15-02-2020,0.0,0.0,0.0,15-02-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan16-02-2020,0.0,0.0,0.0,16-02-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan17-02-2020,0.0,0.0,0.0,17-02-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan18-02-2020,0.0,0.0,0.0,18-02-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan19-02-2020,0.0,0.0,0.0,19-02-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan20-02-2020,0.0,0.0,0.0,20-02-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan21-02-2020,0.0,0.0,0.0,21-02-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan22-02-2020,0.0,0.0,0.0,22-02-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan23-02-2020,0.0,0.0,0.0,23-02-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan24-02-2020,0.0,0.0,0.0,24-02-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan25-02-2020,0.0,0.0,0.0,25-02-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan26-02-2020,0.0,0.0,0.0,26-02-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan27-02-2020,0.0,0.0,0.0,27-02-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan28-02-2020,0.0,0.0,0.0,28-02-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan29-02-2020,0.0,0.0,0.0,29-02-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan01-03-2020,0.0,0.0,0.0,01-03-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan02-03-2020,1.0,1.0,0.0,02-03-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan03-03-2020,0.0,2.0,0.0,03-03-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan04-03-2020,0.0,3.0,0.0,04-03-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan05-03-2020,1.0,4.0,0.0,05-03-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan06-03-2020,0.0,5.0,0.0,06-03-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan07-03-2020,0.0,6.0,0.0,07-03-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan08-03-2020,0.0,7.0,0.0,08-03-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan09-03-2020,0.0,8.0,0.0,09-03-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan10-03-2020,1.0,9.0,1.0,10-03-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan11-03-2020,2.0,10.0,0.0,11-03-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan12-03-2020,1.0,11.0,0.0,12-03-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan13-03-2020,1.0,12.0,0.0,13-03-2020,1.0
,Morocco,31.7917,-7.0926,Morocconan14-03-2020,10.0,13.0,0.0,14-03-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan15-03-2020,11.0,14.0,0.0,15-03-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan16-03-2020,1.0,15.0,0.0,16-03-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan17-03-2020,9.0,16.0,1.0,17-03-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan18-03-2020,11.0,17.0,0.0,18-03-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan19-03-2020,14.0,18.0,0.0,19-03-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan20-03-2020,14.0,19.0,1.0,20-03-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan21-03-2020,19.0,20.0,0.0,21-03-2020,2.0
,Morocco,31.7917,-7.0926,Morocconan22-03-2020,19.0,21.0,1.0,22-03-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan23-03-2020,28.0,22.0,0.0,23-03-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan24-03-2020,27.0,23.0,1.0,24-03-2020,3.0
,Morocco,31.7917,-7.0926,Morocconan25-03-2020,55.0,24.0,1.0,25-03-2020,1.0
,Morocco,31.7917,-7.0926,Morocconan26-03-2020,50.0,25.0,5.0,26-03-2020,1.0
,Morocco,31.7917,-7.0926,Morocconan27-03-2020,70.0,26.0,12.0,27-03-2020,3.0
,Morocco,31.7917,-7.0926,Morocconan28-03-2020,57.0,27.0,2.0,28-03-2020,0.0
,Morocco,31.7917,-7.0926,Morocconan29-03-2020,77.0,28.0,1.0,29-03-2020,2.0
,Morocco,31.7917,-7.0926,Morocconan30-03-2020,77.0,29.0,7.0,30-03-2020,2.0
,Morocco,31.7917,-7.0926,Morocconan31-03-2020,61.0,30.0,3.0,31-03-2020,9.0
,Morocco,31.7917,-7.0926,Morocconan01-04-2020,37.0,31.0,3.0,01-04-2020,5.0
,Morocco,31.7917,-7.0926,Morocconan02-04-2020,54.0,32.0,5.0,02-04-2020,2.0
,Morocco,31.7917,-7.0926,Morocconan03-04-2020,83.0,33.0,4.0,03-04-2020,26.0
,Morocco,31.7917,-7.0926,Morocconan04-04-2020,128.0,34.0,11.0,04-04-2020,9.0
,Morocco,31.7917,-7.0926,Morocconan05-04-2020,102.0,35.0,11.0,05-04-2020,10.0
,Morocco,31.7917,-7.0926,Morocconan06-04-2020,99.0,36.0,10.0,06-04-2020,5.0
,Morocco,31.7917,-7.0926,Morocconan07-04-2020,64.0,37.0,10.0,07-04-2020,12.0
,Morocco,31.7917,-7.0926,Morocconan08-04-2020,91.0,38.0,3.0,08-04-2020,4.0
,Morocco,31.7917,-7.0926,Morocconan09-04-2020,99.0,39.0,4.0,09-04-2020,12.0
,Morocco,31.7917,-7.0926,Morocconan10-04-2020,74.0,40.0,10.0,10-04-2020,13.0
,Morocco,31.7917,-7.0926,Morocconan11-04-2020,97.0,41.0,4.0,11-04-2020,24.0
,Morocco,31.7917,-7.0926,Morocconan12-04-2020,116.0,42.0,7.0,12-04-2020,31.0
,Morocco,31.7917,-7.0926,Morocconan13-04-2020,102.0,43.0,8.0,13-04-2020,26.0
,Morocco,31.7917,-7.0926,Morocconan14-04-2020,125.0,44.0,0.0,14-04-2020,14.0
,Morocco,31.7917,-7.0926,Morocconan15-04-2020,136.0,45.0,1.0,15-04-2020,12.0
,Morocco,31.7917,-7.0926,Morocconan16-04-2020,259.0,46.0,3.0,16-04-2020,20.0
,Morocco,31.7917,-7.0926,Morocconan17-04-2020,281.0,47.0,5.0,17-04-2020,32.0
,Morocco,31.7917,-7.0926,Morocconan18-04-2020,121.0,48.0,2.0,18-04-2020,33.0
,Morocco,31.7917,-7.0926,Morocconan19-04-2020,170.0,49.0,4.0,19-04-2020,13.0
,Morocco,31.7917,-7.0926,Morocconan20-04-2020,191.0,50.0,2.0,20-04-2020,23.0
,Morocco,31.7917,-7.0926,Morocconan21-04-2020,163.0,51.0,2.0,21-04-2020,43.0
,Morocco,31.7917,-7.0926,Morocconan22-04-2020,237.0,52.0,4.0,22-04-2020,24.0
,Morocco,31.7917,-7.0926,Morocconan23-04-2020,122.0,53.0,6.0,23-04-2020,39.0
,Morocco,31.7917,-7.0926,Morocconan24-04-2020,190.0,54.0,3.0,24-04-2020,30.0
,Morocco,31.7917,-7.0926,Morocconan25-04-2020,139.0,55.0,1.0,25-04-2020,51.0
,Morocco,31.7917,-7.0926,Morocconan26-04-2020,168.0,56.0,2.0,26-04-2020,56.0
,Namibia,-22.9576,18.4904,Namibianan23-01-2020,0.0,0.0,0.0,23-01-2020,
,Namibia,-22.9576,18.4904,Namibianan24-01-2020,0.0,0.0,0.0,24-01-2020,
,Namibia,-22.9576,18.4904,Namibianan25-01-2020,0.0,0.0,0.0,25-01-2020,0.0
,Namibia,-22.9576,18.4904,Namibianan26-01-2020,0.0,0.0,0.0,26-01-2020,0.0
,Namibia,-22.9576,18.4904,Namibianan27-01-2020,0.0,0.0,0.0,27-01-2020,0.0
,Namibia,-22.9576,18.4904,Namibianan28-01-2020,0.0,0.0,0.0,28-01-2020,0.0
,Namibia,-22.9576,18.4904,Namibianan29-01-2020,0.0,0.0,0.0,29-01-2020,0.0
,Namibia,-22.9576,18.4904,Namibianan30-01-2020,0.0,0.0,0.0,30-01-2020,0.0
,Namibia,-22.9576,18.4904,Namibianan31-01-2020,0.0,0.0,0.0,31-01-2020,0.0
,Namibia,-22.9576,18.4904,Namibianan01-02-2020,0.0,0.0,0.0,01-02-2020,0.0
,Namibia,-22.9576,18.4904,Namibianan02-02-2020,0.0,0.0,0.0,02-02-2020,0.0
,Namibia,-22.9576,18.4904,Namibianan03-02-2020,0.0,0.0,0.0,03-02-2020,0.0
,Namibia,-22.9576,18.4904,Namibianan04-02-2020,0.0,0.0,0.0,04-02-2020,0.0
,Namibia,-22.9576,18.4904,Namibianan05-02-2020,0.0,0.0,0.0,05-02-2020,0.0
,Namibia,-22.9576,18.4904,Namibianan06-02-2020,0.0,0.0,0.0,06-02-2020,0.0
,Namibia,-22.9576,18.4904,Namibianan07-02-2020,0.0,0.0,0.0,07-02-2020,0.0
,Namibia,-22.9576,18.4904,Namibianan08-02-2020,0.0,0.0,0.0,08-02-2020,0.0
,Namibia,-22.9576,18.4904,Namibianan09-02-2020,0.0,0.0,0.0,09-02-2020,0.0
,Namibia,-22.9576,18.4904,Namibianan10-02-2020,0.0,0.0,0.0,10-02-2020,0.0
,Namibia,-22.9576,18.4904,Namibianan11-02-2020,0.0,0.0,0.0,11-02-2020,0.0
,Namibia,-22.9576,18.4904,Namibianan12-02-2020,0.0,0.0,0.0,12-02-2020,0.0
,Namibia,-22.9576,18.4904,Namibianan13-02-2020,0.0,0.0,0.0,13-02-2020,0.0
,Namibia,-22.9576,18.4904,Namibianan14-02-2020,0.0,0.0,0.0,14-02-2020,0.0
,Namibia,-22.9576,18.4904,Namibianan15-02-2020,0.0,0.0,0.0,15-02-2020,0.0
,Namibia,-22.9576,18.4904,Namibianan16-02-2020,0.0,0.0,0.0,16-02-2020,0.0
,Namibia,-22.9576,18.4904,Namibianan17-02-2020,0.0,0.0,0.0,17-02-2020,0.0
