Region,Comuna,Codigo comuna,Fecha,Casos Diarios,Fallecidos Diarios,Muertes,Casos Acumulados
Maule,San Clemente,7109,2020-03-11,0,0,0,0
Maule,San Clemente,7109,2020-03-12,0,0,0,0
Maule,San Clemente,7109,2020-03-13,0,0,0,0
Maule,San Clemente,7109,2020-03-14,0,0,0,0
Maule,San Clemente,7109,2020-03-15,0,0,0,0
Maule,San Clemente,7109,2020-03-16,0,0,0,0
Maule,San Clemente,7109,2020-03-17,0,0,0,0
Maule,San Clemente,7109,2020-03-18,0,0,0,0
Maule,San Clemente,7109,2020-03-19,0,0,0,0
Maule,San Clemente,7109,2020-03-20,0,0,0,0
Maule,San Clemente,7109,2020-03-21,0,0,0,0
Maule,San Clemente,7109,2020-03-22,0,0,0,0
Maule,San Clemente,7109,2020-03-23,0,0,0,0
Maule,San Clemente,7109,2020-03-24,0,0,0,0
Maule,San Clemente,7109,2020-03-25,0,0,0,0
Maule,San Clemente,7109,2020-03-26,0,0,0,0
Maule,San Clemente,7109,2020-03-27,0,0,0,0
Maule,San Clemente,7109,2020-03-28,0,0,0,0
Maule,San Clemente,7109,2020-03-29,0,0,0,0
Maule,San Clemente,7109,2020-03-30,0,0,0,0
Maule,San Clemente,7109,2020-03-31,0,0,0,0
Maule,San Clemente,7109,2020-04-01,0,0,0,0
Maule,San Clemente,7109,2020-04-02,0,0,0,0
Maule,San Clemente,7109,2020-04-03,0,0,0,0
Maule,San Clemente,7109,2020-04-04,0,0,0,0
Maule,San Clemente,7109,2020-04-05,0,0,0,0
Maule,San Clemente,7109,2020-04-06,0,0,0,0
Maule,San Clemente,7109,2020-04-07,0,0,0,0
Maule,San Clemente,7109,2020-04-08,0,0,0,0
Maule,San Clemente,7109,2020-04-09,0,0,0,0
Maule,San Clemente,7109,2020-04-10,0,0,0,0
Maule,San Clemente,7109,2020-04-11,0,0,0,0
Maule,San Clemente,7109,2020-04-12,0,0,0,0
Maule,San Clemente,7109,2020-04-13,0,0,0,0
Maule,San Clemente,7109,2020-04-14,0,0,0,0
Maule,San Clemente,7109,2020-04-15,0,0,0,0
Maule,San Clemente,7109,2020-04-16,1,0,0,1
Maule,San Clemente,7109,2020-04-17,3,0,0,4
Maule,San Clemente,7109,2020-04-18,3,0,0,7
Maule,San Clemente,7109,2020-04-19,0,0,0,7
Maule,San Clemente,7109,2020-04-20,0,0,0,7
Maule,San Clemente,7109,2020-04-21,0,0,0,7
Maule,San Clemente,7109,2020-04-22,1,0,0,8
Maule,San Clemente,7109,2020-04-23,0,0,0,8
Maule,San Clemente,7109,2020-04-24,1,0,0,9
Maule,San Clemente,7109,2020-04-25,0,0,0,9
Maule,San Clemente,7109,2020-04-26,0,0,0,9
Maule,San Clemente,7109,2020-04-27,0,0,0,9
Maule,San Clemente,7109,2020-04-28,1,0,0,10
Maule,San Clemente,7109,2020-04-29,0,0,0,10
Maule,San Clemente,7109,2020-04-30,0,0,0,10
Maule,San Clemente,7109,2020-05-01,0,0,0,10
Maule,San Clemente,7109,2020-05-02,0,0,0,10
Maule,San Clemente,7109,2020-05-03,0,0,0,10
Maule,San Clemente,7109,2020-05-04,0,0,0,10
Maule,San Clemente,7109,2020-05-05,1,0,0,11
Maule,San Clemente,7109,2020-05-06,0,0,0,11
Maule,San Clemente,7109,2020-05-07,0,0,0,11
Maule,San Clemente,7109,2020-05-08,0,0,0,11
Maule,San Clemente,7109,2020-05-09,0,0,0,11
Maule,San Clemente,7109,2020-05-10,0,0,0,11
Maule,San Clemente,7109,2020-05-11,0,0,0,11
Maule,San Clemente,7109,2020-05-12,0,0,0,11
Maule,San Clemente,12101,2020-04-29,0,1,1,11
Maule,San Javier,7406,2020-03-03,0,0,0,0
Maule,San Javier,7406,2020-03-04,0,0,0,0
Maule,San Javier,7406,2020-03-05,0,0,0,0
Maule,San Javier,7406,2020-03-06,0,0,0,0
Maule,San Javier,7406,2020-03-07,0,0,0,0
Maule,San Javier,7406,2020-03-08,0,0,0,0
Maule,San Javier,7406,2020-03-09,0,0,0,0
Maule,San Javier,7406,2020-03-10,0,0,0,0
Maule,San Javier,7406,2020-03-11,0,0,0,0
Maule,San Javier,7406,2020-03-12,0,0,0,0
Maule,San Javier,7406,2020-03-13,0,0,0,0
Maule,San Javier,7406,2020-03-14,0,0,0,0
Maule,San Javier,7406,2020-03-15,0,0,0,0
Maule,San Javier,7406,2020-03-16,0,0,0,0
Maule,San Javier,7406,2020-03-17,0,0,0,0
Maule,San Javier,7406,2020-03-18,0,0,0,0
Maule,San Javier,7406,2020-03-19,0,0,0,0
Maule,San Javier,7406,2020-03-20,0,0,0,0
Maule,San Javier,7406,2020-03-21,0,0,0,0
Maule,San Javier,7406,2020-03-22,0,0,0,0
Maule,San Javier,7406,2020-03-23,0,0,0,0
Maule,San Javier,7406,2020-03-24,0,0,0,0
Maule,San Javier,7406,2020-03-25,0,0,0,0
Maule,San Javier,7406,2020-03-26,0,0,0,0
Maule,San Javier,7406,2020-03-27,0,0,0,0
Maule,San Javier,7406,2020-03-28,0,0,0,0
Maule,San Javier,7406,2020-03-29,0,0,0,0
Maule,San Javier,7406,2020-03-30,0,0,0,0
Maule,San Javier,7406,2020-03-31,1,0,0,1
Maule,San Javier,7406,2020-04-01,0,0,0,1
Maule,San Javier,7406,2020-04-02,0,0,0,1
Maule,San Javier,7406,2020-04-03,0,0,0,1
Maule,San Javier,7406,2020-04-04,2,0,0,3
Maule,San Javier,7406,2020-04-05,3,0,0,6
Maule,San Javier,7406,2020-04-06,1,0,0,7
Maule,San Javier,7406,2020-04-07,0,0,0,7
Maule,San Javier,7406,2020-04-08,0,0,0,7
Maule,San Javier,7406,2020-04-09,1,0,0,8
Maule,San Javier,7406,2020-04-10,1,0,0,9
Maule,San Javier,7406,2020-04-11,0,0,0,9
Maule,San Javier,7406,2020-04-12,0,0,0,9
Maule,San Javier,7406,2020-04-13,0,0,0,9
Maule,San Javier,7406,2020-04-14,1,0,0,10
Maule,San Javier,7406,2020-04-15,0,0,0,10
Maule,San Javier,7406,2020-04-16,0,0,0,10
Maule,San Javier,7406,2020-04-17,1,0,0,11
Maule,San Javier,7406,2020-04-18,0,0,0,11
Maule,San Javier,7406,2020-04-19,5,0,0,16
Maule,San Javier,7406,2020-04-20,0,0,0,16
Maule,San Javier,7406,2020-04-21,3,0,0,19
Maule,San Javier,7406,2020-04-22,0,0,0,19
Maule,San Javier,7406,2020-04-23,1,0,0,20
Maule,San Javier,7406,2020-04-24,0,0,0,20
Maule,San Javier,7406,2020-04-25,0,0,0,20
Maule,San Javier,7406,2020-04-26,0,0,0,20
Maule,San Javier,7406,2020-04-27,0,0,0,20
Maule,San Javier,7406,2020-04-28,0,0,0,20
Maule,San Javier,7406,2020-04-29,2,0,0,22
Maule,San Javier,7406,2020-04-30,0,0,0,22
Maule,San Javier,7406,2020-05-01,1,0,0,23
Maule,San Javier,7406,2020-05-02,0,0,0,23
Maule,San Javier,7406,2020-05-03,0,0,0,23
Maule,San Javier,7406,2020-05-04,0,0,0,23
Maule,San Javier,7406,2020-05-05,0,0,0,23
Maule,San Javier,7406,2020-05-06,0,0,0,23
Maule,San Javier,7406,2020-05-07,1,0,0,24
Maule,San Javier,7406,2020-05-08,0,0,0,24
Maule,San Javier,7406,2020-05-09,0,0,0,24
Maule,San Javier,7406,2020-05-10,0,0,0,24
Maule,San Javier,7406,2020-05-11,0,0,0,24
Maule,San Javier,7406,2020-05-12,0,0,0,24
Maule,San Rafael,7110,2020-03-03,0,0,0,0
Maule,San Rafael,7110,2020-03-04,0,0,0,0
Maule,San Rafael,7110,2020-03-05,0,0,0,0
Maule,San Rafael,7110,2020-03-06,0,0,0,0
Maule,San Rafael,7110,2020-03-07,0,0,0,0
Maule,San Rafael,7110,2020-03-08,0,0,0,0
Maule,San Rafael,7110,2020-03-09,0,0,0,0
Maule,San Rafael,7110,2020-03-10,0,0,0,0
Maule,San Rafael,7110,2020-03-11,0,0,0,0
Maule,San Rafael,7110,2020-03-12,0,0,0,0
Maule,San Rafael,7110,2020-03-13,0,0,0,0
Maule,San Rafael,7110,2020-03-14,0,0,0,0
Maule,San Rafael,7110,2020-03-15,0,0,0,0
Maule,San Rafael,7110,2020-03-16,0,0,0,0
Maule,San Rafael,7110,2020-03-17,0,0,0,0
Maule,San Rafael,7110,2020-03-18,0,0,0,0
Maule,San Rafael,7110,2020-03-19,0,0,0,0
Maule,San Rafael,7110,2020-03-20,0,0,0,0
Maule,San Rafael,7110,2020-03-21,0,0,0,0
Maule,San Rafael,7110,2020-03-22,0,0,0,0
Maule,San Rafael,7110,2020-03-23,0,0,0,0
Maule,San Rafael,7110,2020-03-24,0,0,0,0
Maule,San Rafael,7110,2020-03-25,0,0,0,0
Maule,San Rafael,7110,2020-03-26,0,0,0,0
Maule,San Rafael,7110,2020-03-27,0,0,0,0
Maule,San Rafael,7110,2020-03-28,0,0,0,0
Maule,San Rafael,7110,2020-03-29,0,0,0,0
Maule,San Rafael,7110,2020-03-30,0,0,0,0
Maule,San Rafael,7110,2020-03-31,0,0,0,0
Maule,San Rafael,7110,2020-04-01,0,0,0,0
Maule,San Rafael,7110,2020-04-02,0,0,0,0
Maule,San Rafael,7110,2020-04-03,1,0,0,1
Maule,San Rafael,7110,2020-04-04,0,0,0,1
Maule,San Rafael,7110,2020-04-05,0,0,0,1
Maule,San Rafael,7110,2020-04-06,0,0,0,1
Maule,San Rafael,7110,2020-04-07,0,0,0,1
Maule,San Rafael,7110,2020-04-08,0,0,0,1
Maule,San Rafael,7110,2020-04-09,0,0,0,1
Maule,San Rafael,7110,2020-04-10,0,0,0,1
Maule,San Rafael,7110,2020-04-11,0,0,0,1
Maule,San Rafael,7110,2020-04-12,0,0,0,1
Maule,San Rafael,7110,2020-04-13,1,0,0,2
Maule,San Rafael,7110,2020-04-14,0,0,0,2
Maule,San Rafael,7110,2020-04-15,0,0,0,2
Maule,San Rafael,7110,2020-04-16,0,0,0,2
Maule,San Rafael,7110,2020-04-17,0,0,0,2
Maule,San Rafael,7110,2020-04-18,0,0,0,2
Maule,San Rafael,7110,2020-04-19,0,0,0,2
Maule,San Rafael,7110,2020-04-20,0,0,0,2
Maule,San Rafael,7110,2020-04-21,1,0,0,3
Maule,San Rafael,7110,2020-04-22,0,0,0,3
Maule,San Rafael,7110,2020-04-23,0,0,0,3
Maule,San Rafael,7110,2020-04-24,0,0,0,3
Maule,San Rafael,7110,2020-04-25,0,0,0,3
Maule,San Rafael,7110,2020-04-26,0,0,0,3
Maule,San Rafael,7110,2020-04-27,0,0,0,3
Maule,San Rafael,7110,2020-04-28,0,0,0,3
Maule,San Rafael,7110,2020-04-29,0,0,0,3
Maule,San Rafael,7110,2020-04-30,0,0,0,3
Maule,San Rafael,7110,2020-05-01,0,0,0,3
Maule,San Rafael,7110,2020-05-02,0,0,0,3
Maule,San Rafael,7110,2020-05-03,0,0,0,3
Maule,San Rafael,7110,2020-05-04,0,0,0,3
Maule,San Rafael,7110,2020-05-05,0,0,0,3
Maule,San Rafael,7110,2020-05-06,0,0,0,3
Maule,San Rafael,7110,2020-05-07,1,0,0,4
Maule,San Rafael,7110,2020-05-08,0,0,0,4
Maule,San Rafael,7110,2020-05-09,0,0,0,4
Maule,San Rafael,7110,2020-05-10,0,0,0,4
Maule,San Rafael,7110,2020-05-11,0,0,0,4
Maule,San Rafael,7110,2020-05-12,0,0,0,4
Maule,Talca,7101,2020-03-03,2,0,0,2
Maule,Talca,7101,2020-03-04,0,0,0,2
Maule,Talca,7101,2020-03-05,0,0,0,2
Maule,Talca,7101,2020-03-06,0,0,0,2
Maule,Talca,7101,2020-03-07,0,0,0,2
Maule,Talca,7101,2020-03-08,1,0,0,3
Maule,Talca,7101,2020-03-09,1,0,0,4
Maule,Talca,7101,2020-03-10,1,0,0,5
Maule,Talca,7101,2020-03-11,1,0,0,6
Maule,Talca,7101,2020-03-12,0,0,0,6
Maule,Talca,7101,2020-03-13,1,0,0,7
Maule,Talca,7101,2020-03-14,1,0,0,8
Maule,Talca,7101,2020-03-15,0,0,0,8
Maule,Talca,7101,2020-03-16,0,0,0,8
Maule,Talca,7101,2020-03-17,0,0,0,8
Maule,Talca,7101,2020-03-18,1,0,0,9
Maule,Talca,7101,2020-03-19,1,0,0,10
Maule,Talca,7101,2020-03-20,0,0,0,10
Maule,Talca,7101,2020-03-21,1,0,0,11
Maule,Talca,7101,2020-03-22,8,0,0,19
Maule,Talca,7101,2020-03-23,1,0,0,20
Maule,Talca,7101,2020-03-24,0,0,0,20
Maule,Talca,7101,2020-03-25,1,0,0,21
Maule,Talca,7101,2020-03-26,1,0,0,22
Maule,Talca,7101,2020-03-27,1,0,0,23
Maule,Talca,7101,2020-03-28,1,0,0,24
Maule,Talca,7101,2020-03-29,2,0,0,26
Maule,Talca,7101,2020-03-30,8,0,0,34
Maule,Talca,7101,2020-03-31,1,0,0,35
Maule,Talca,7101,2020-04-01,3,0,0,38
Maule,Talca,7101,2020-04-02,5,0,0,43
Maule,Talca,7101,2020-04-03,0,0,0,43
Maule,Talca,7101,2020-04-04,4,0,0,47
Maule,Talca,7101,2020-04-05,1,0,0,48
Maule,Talca,7101,2020-04-06,1,0,0,49
Maule,Talca,7101,2020-04-07,0,0,0,49
Maule,Talca,7101,2020-04-08,3,0,0,52
Maule,Talca,7101,2020-04-09,0,0,0,52
Maule,Talca,7101,2020-04-10,0,0,0,52
Maule,Talca,7101,2020-04-11,0,0,0,52
Maule,Talca,7101,2020-04-12,0,0,0,52
Maule,Talca,7101,2020-04-13,0,0,0,52
Maule,Talca,7101,2020-04-14,0,0,0,52
Maule,Talca,7101,2020-04-15,4,0,0,56
Maule,Talca,7101,2020-04-16,3,0,0,59
Maule,Talca,7101,2020-04-17,32,0,0,91
Maule,Talca,7101,2020-04-18,27,0,0,118
Maule,Talca,7101,2020-04-19,12,0,0,130
Maule,Talca,7101,2020-04-20,3,0,0,133
Maule,Talca,7101,2020-04-21,4,0,0,137
Maule,Talca,7101,2020-04-22,2,0,0,139
Maule,Talca,7101,2020-04-23,1,0,0,140
Maule,Talca,7101,2020-04-24,5,0,0,145
Maule,Talca,7101,2020-04-25,0,0,0,145
Maule,Talca,7101,2020-04-26,0,0,0,145
Maule,Talca,7101,2020-04-27,4,0,0,149
Maule,Talca,7101,2020-04-28,9,0,0,158
Maule,Talca,7101,2020-04-29,1,0,0,159
Maule,Talca,7101,2020-04-30,0,0,0,159
Maule,Talca,7101,2020-05-01,0,0,0,159
Maule,Talca,7101,2020-05-02,0,0,0,159
Maule,Talca,7101,2020-05-03,1,0,0,160
Maule,Talca,7101,2020-05-04,1,0,0,161
Maule,Talca,7101,2020-05-05,0,0,0,161
Maule,Talca,7101,2020-05-06,0,0,0,161
Maule,Talca,7101,2020-05-07,1,0,0,162
Maule,Talca,7101,2020-05-08,0,0,0,162
Maule,Talca,7101,2020-05-09,0,0,0,162
Maule,Talca,7101,2020-05-10,0,0,0,162
Maule,Talca,7101,2020-05-11,0,0,0,162
Maule,Talca,7101,2020-05-12,0,0,0,162
Maule,Talca,13123,2020-04-17,0,1,1,162
Maule,Talca,13132,2020-04-20,0,1,2,162
Maule,Teno,7308,2020-03-03,0,0,0,0
Maule,Teno,7308,2020-03-04,0,0,0,0
Maule,Teno,7308,2020-03-05,0,0,0,0
Maule,Teno,7308,2020-03-06,0,0,0,0
Maule,Teno,7308,2020-03-07,0,0,0,0
Maule,Teno,7308,2020-03-08,0,0,0,0
Maule,Teno,7308,2020-03-09,0,0,0,0
Maule,Teno,7308,2020-03-10,0,0,0,0
Maule,Teno,7308,2020-03-11,0,0,0,0
Maule,Teno,7308,2020-03-12,0,0,0,0
Maule,Teno,7308,2020-03-13,0,0,0,0
Maule,Teno,7308,2020-03-14,0,0,0,0
Maule,Teno,7308,2020-03-15,0,0,0,0
Maule,Teno,7308,2020-03-16,0,0,0,0
Maule,Teno,7308,2020-03-17,0,0,0,0
Maule,Teno,7308,2020-03-18,0,0,0,0
Maule,Teno,7308,2020-03-19,0,0,0,0
Maule,Teno,7308,2020-03-20,0,0,0,0
Maule,Teno,7308,2020-03-21,0,0,0,0
Maule,Teno,7308,2020-03-22,0,0,0,0
Maule,Teno,7308,2020-03-23,0,0,0,0
Maule,Teno,7308,2020-03-24,0,0,0,0
Maule,Teno,7308,2020-03-25,0,0,0,0
Maule,Teno,7308,2020-03-26,0,0,0,0
Maule,Teno,7308,2020-03-27,0,0,0,0
Maule,Teno,7308,2020-03-28,0,0,0,0
Maule,Teno,7308,2020-03-29,0,0,0,0
Maule,Teno,7308,2020-03-30,0,0,0,0
Maule,Teno,7308,2020-03-31,0,0,0,0
Maule,Teno,7308,2020-04-01,0,0,0,0
Maule,Teno,7308,2020-04-02,0,0,0,0
Maule,Teno,7308,2020-04-03,0,0,0,0
Maule,Teno,7308,2020-04-04,0,0,0,0
Maule,Teno,7308,2020-04-05,0,0,0,0
Maule,Teno,7308,2020-04-06,0,0,0,0
Maule,Teno,7308,2020-04-07,0,0,0,0
Maule,Teno,7308,2020-04-08,1,0,0,1
Maule,Teno,7308,2020-04-09,0,0,0,1
Maule,Teno,7308,2020-04-10,0,0,0,1
Maule,Teno,7308,2020-04-11,0,0,0,1
Maule,Teno,7308,2020-04-12,0,0,0,1
Maule,Teno,7308,2020-04-13,0,0,0,1
Maule,Teno,7308,2020-04-14,0,0,0,1
Maule,Teno,7308,2020-04-15,0,0,0,1
Maule,Teno,7308,2020-04-16,0,0,0,1
Maule,Teno,7308,2020-04-17,0,0,0,1
Maule,Teno,7308,2020-04-18,1,0,0,2
Maule,Teno,7308,2020-04-19,0,0,0,2
Maule,Teno,7308,2020-04-20,0,0,0,2
Maule,Teno,7308,2020-04-21,0,0,0,2
Maule,Teno,7308,2020-04-22,0,0,0,2
Maule,Teno,7308,2020-04-23,0,0,0,2
Maule,Teno,7308,2020-04-24,0,0,0,2
Maule,Teno,7308,2020-04-25,0,0,0,2
Maule,Teno,7308,2020-04-26,0,0,0,2
Maule,Teno,7308,2020-04-27,0,0,0,2
Maule,Teno,7308,2020-04-28,0,0,0,2
Maule,Teno,7308,2020-04-29,1,0,0,3
Maule,Teno,7308,2020-04-30,1,0,0,4
Maule,Teno,7308,2020-05-01,0,0,0,4
Maule,Teno,7308,2020-05-02,0,0,0,4
Maule,Teno,7308,2020-05-03,0,0,0,4
Maule,Teno,7308,2020-05-04,0,0,0,4
Maule,Teno,7308,2020-05-05,1,0,0,5
Maule,Teno,7308,2020-05-06,0,0,0,5
Maule,Teno,7308,2020-05-07,0,0,0,5
Maule,Teno,7308,2020-05-08,0,0,0,5
Maule,Teno,7308,2020-05-09,0,0,0,5
Maule,Teno,7308,2020-05-10,0,0,0,5
Maule,Teno,7308,2020-05-11,0,0,0,5
Maule,Teno,7308,2020-05-12,0,0,0,5
Maule,Teno,13132,2020-04-18,0,1,1,5
Maule,Villa Alegre,7407,2020-03-03,0,0,0,0
Maule,Villa Alegre,7407,2020-03-04,0,0,0,0
Maule,Villa Alegre,7407,2020-03-05,0,0,0,0
Maule,Villa Alegre,7407,2020-03-06,0,0,0,0
Maule,Villa Alegre,7407,2020-03-07,0,0,0,0
Maule,Villa Alegre,7407,2020-03-08,0,0,0,0
Maule,Villa Alegre,7407,2020-03-09,0,0,0,0
Maule,Villa Alegre,7407,2020-03-10,0,0,0,0
Maule,Villa Alegre,7407,2020-03-11,0,0,0,0
Maule,Villa Alegre,7407,2020-03-12,0,0,0,0
Maule,Villa Alegre,7407,2020-03-13,0,0,0,0
Maule,Villa Alegre,7407,2020-03-14,0,0,0,0
Maule,Villa Alegre,7407,2020-03-15,0,0,0,0
Maule,Villa Alegre,7407,2020-03-16,0,0,0,0
Maule,Villa Alegre,7407,2020-03-17,0,0,0,0
Maule,Villa Alegre,7407,2020-03-18,0,0,0,0
Maule,Villa Alegre,7407,2020-03-19,0,0,0,0
Maule,Villa Alegre,7407,2020-03-20,0,0,0,0
Maule,Villa Alegre,7407,2020-03-21,0,0,0,0
Maule,Villa Alegre,7407,2020-03-22,0,0,0,0
Maule,Villa Alegre,7407,2020-03-23,0,0,0,0
Maule,Villa Alegre,7407,2020-03-24,0,0,0,0
Maule,Villa Alegre,7407,2020-03-25,0,0,0,0
Maule,Villa Alegre,7407,2020-03-26,0,0,0,0
Maule,Villa Alegre,7407,2020-03-27,0,0,0,0
Maule,Villa Alegre,7407,2020-03-28,0,0,0,0
Maule,Villa Alegre,7407,2020-03-29,0,0,0,0
Maule,Villa Alegre,7407,2020-03-30,0,0,0,0
Maule,Villa Alegre,7407,2020-03-31,0,0,0,0
Maule,Villa Alegre,7407,2020-04-01,0,0,0,0
Maule,Villa Alegre,7407,2020-04-02,0,0,0,0
Maule,Villa Alegre,7407,2020-04-03,0,0,0,0
Maule,Villa Alegre,7407,2020-04-04,0,0,0,0
Maule,Villa Alegre,7407,2020-04-05,0,0,0,0
Maule,Villa Alegre,7407,2020-04-06,0,0,0,0
Maule,Villa Alegre,7407,2020-04-07,0,0,0,0
Maule,Villa Alegre,7407,2020-04-08,0,0,0,0
Maule,Villa Alegre,7407,2020-04-09,0,0,0,0
Maule,Villa Alegre,7407,2020-04-10,0,0,0,0
Maule,Villa Alegre,7407,2020-04-11,0,0,0,0
Maule,Villa Alegre,7407,2020-04-12,0,0,0,0
Maule,Villa Alegre,7407,2020-04-13,0,0,0,0
Maule,Villa Alegre,7407,2020-04-14,0,0,0,0
Maule,Villa Alegre,7407,2020-04-15,0,0,0,0
Maule,Villa Alegre,7407,2020-04-16,0,0,0,0
Maule,Villa Alegre,7407,2020-04-17,0,0,0,0
Maule,Villa Alegre,7407,2020-04-18,0,0,0,0
Maule,Villa Alegre,7407,2020-04-19,1,0,0,1
Maule,Villa Alegre,7407,2020-04-20,0,0,0,1
Maule,Villa Alegre,7407,2020-04-21,0,0,0,1
Maule,Villa Alegre,7407,2020-04-22,0,0,0,1
Maule,Villa Alegre,7407,2020-04-23,0,0,0,1
Maule,Villa Alegre,7407,2020-04-24,0,0,0,1
Maule,Villa Alegre,7407,2020-04-25,0,0,0,1
Maule,Villa Alegre,7407,2020-04-26,1,0,0,2
Maule,Villa Alegre,7407,2020-04-27,0,0,0,2
Maule,Villa Alegre,7407,2020-04-28,0,0,0,2
Maule,Villa Alegre,7407,2020-04-29,0,0,0,2
Maule,Villa Alegre,7407,2020-04-30,0,0,0,2
Maule,Villa Alegre,7407,2020-05-01,0,0,0,2
Maule,Villa Alegre,7407,2020-05-02,0,0,0,2
Maule,Villa Alegre,7407,2020-05-03,0,0,0,2
Maule,Villa Alegre,7407,2020-05-04,0,0,0,2
Maule,Villa Alegre,7407,2020-05-05,0,0,0,2
Maule,Villa Alegre,7407,2020-05-06,0,0,0,2
Maule,Villa Alegre,7407,2020-05-07,1,0,0,3
Maule,Villa Alegre,7407,2020-05-08,0,0,0,3
Maule,Villa Alegre,7407,2020-05-09,0,0,0,3
Maule,Villa Alegre,7407,2020-05-10,0,0,0,3
Maule,Villa Alegre,7407,2020-05-11,0,0,0,3
Maule,Villa Alegre,7407,2020-05-12,0,0,0,3
Maule,Yerbas Buenas,7408,2020-03-03,0,0,0,0
Maule,Yerbas Buenas,7408,2020-03-04,0,0,0,0
Maule,Yerbas Buenas,7408,2020-03-05,0,0,0,0
Maule,Yerbas Buenas,7408,2020-03-06,0,0,0,0
Maule,Yerbas Buenas,7408,2020-03-07,0,0,0,0
Maule,Yerbas Buenas,7408,2020-03-08,0,0,0,0
Maule,Yerbas Buenas,7408,2020-03-09,0,0,0,0
Maule,Yerbas Buenas,7408,2020-03-10,0,0,0,0
Maule,Yerbas Buenas,7408,2020-03-11,0,0,0,0
Maule,Yerbas Buenas,7408,2020-03-12,0,0,0,0
Maule,Yerbas Buenas,7408,2020-03-13,0,0,0,0
Maule,Yerbas Buenas,7408,2020-03-14,0,0,0,0
Maule,Yerbas Buenas,7408,2020-03-15,0,0,0,0
Maule,Yerbas Buenas,7408,2020-03-16,0,0,0,0
Maule,Yerbas Buenas,7408,2020-03-17,0,0,0,0
Maule,Yerbas Buenas,7408,2020-03-18,0,0,0,0
Maule,Yerbas Buenas,7408,2020-03-19,0,0,0,0
Maule,Yerbas Buenas,7408,2020-03-20,0,0,0,0
Maule,Yerbas Buenas,7408,2020-03-21,0,0,0,0
Maule,Yerbas Buenas,7408,2020-03-22,0,0,0,0
Maule,Yerbas Buenas,7408,2020-03-23,0,0,0,0
Maule,Yerbas Buenas,7408,2020-03-24,0,0,0,0
Maule,Yerbas Buenas,7408,2020-03-25,0,0,0,0
Maule,Yerbas Buenas,7408,2020-03-26,0,0,0,0
Maule,Yerbas Buenas,7408,2020-03-27,0,0,0,0
Maule,Yerbas Buenas,7408,2020-03-28,0,0,0,0
Maule,Yerbas Buenas,7408,2020-03-29,0,0,0,0
Maule,Yerbas Buenas,7408,2020-03-30,0,0,0,0
Maule,Yerbas Buenas,7408,2020-03-31,0,0,0,0
Maule,Yerbas Buenas,7408,2020-04-01,0,0,0,0
Maule,Yerbas Buenas,7408,2020-04-02,0,0,0,0
Maule,Yerbas Buenas,7408,2020-04-03,0,0,0,0
Maule,Yerbas Buenas,7408,2020-04-04,0,0,0,0
Maule,Yerbas Buenas,7408,2020-04-05,0,0,0,0
Maule,Yerbas Buenas,7408,2020-04-06,0,0,0,0
Maule,Yerbas Buenas,7408,2020-04-07,0,0,0,0
Maule,Yerbas Buenas,7408,2020-04-08,0,0,0,0
Maule,Yerbas Buenas,7408,2020-04-09,0,0,0,0
Maule,Yerbas Buenas,7408,2020-04-10,0,0,0,0
Maule,Yerbas Buenas,7408,2020-04-11,0,0,0,0
Maule,Yerbas Buenas,7408,2020-04-12,0,0,0,0
Maule,Yerbas Buenas,7408,2020-04-13,0,0,0,0
Maule,Yerbas Buenas,7408,2020-04-14,0,0,0,0
Maule,Yerbas Buenas,7408,2020-04-15,0,0,0,0
Maule,Yerbas Buenas,7408,2020-04-16,0,0,0,0
Maule,Yerbas Buenas,7408,2020-04-17,0,0,0,0
Maule,Yerbas Buenas,7408,2020-04-18,1,0,0,1
Maule,Yerbas Buenas,7408,2020-04-19,0,0,0,1
Maule,Yerbas Buenas,7408,2020-04-20,0,0,0,1
Maule,Yerbas Buenas,7408,2020-04-21,0,0,0,1
Maule,Yerbas Buenas,7408,2020-04-22,0,0,0,1
Maule,Yerbas Buenas,7408,2020-04-23,0,0,0,1
Maule,Yerbas Buenas,7408,2020-04-24,0,0,0,1
Maule,Yerbas Buenas,7408,2020-04-25,0,0,0,1
Maule,Yerbas Buenas,7408,2020-04-26,0,0,0,1
Maule,Yerbas Buenas,7408,2020-04-27,0,0,0,1
Maule,Yerbas Buenas,7408,2020-04-28,1,0,0,2
Maule,Yerbas Buenas,7408,2020-04-29,0,0,0,2
Maule,Yerbas Buenas,7408,2020-04-30,0,0,0,2
Maule,Yerbas Buenas,7408,2020-05-01,0,0,0,2
Maule,Yerbas Buenas,7408,2020-05-02,0,0,0,2
Maule,Yerbas Buenas,7408,2020-05-03,0,0,0,2
Maule,Yerbas Buenas,7408,2020-05-04,0,0,0,2
Maule,Yerbas Buenas,7408,2020-05-05,0,0,0,2
Maule,Yerbas Buenas,7408,2020-05-06,0,0,0,2
Maule,Yerbas Buenas,7408,2020-05-07,0,0,0,2
Maule,Yerbas Buenas,7408,2020-05-08,0,0,0,2
Maule,Yerbas Buenas,7408,2020-05-09,0,0,0,2
Maule,Yerbas Buenas,7408,2020-05-10,0,0,0,2
Maule,Yerbas Buenas,7408,2020-05-11,0,0,0,2
Maule,Yerbas Buenas,7408,2020-05-12,0,0,0,2
Metropolitana,Buin,13106,2020-04-12,0,1,1,0
Metropolitana,Buin,13114,2020-04-09,0,1,2,0
